arm,pattern,read_percent,interval,admission_wait_max,admission_wait_sum,cpu_seconds,drain_cpu_seconds,drain_simulated_cycles,drain_wall_seconds,input_loading_wall_seconds,measured_reads,measured_reads_completed,measured_simulated_cycles,measured_writes,measured_writes_completed,peak_rss_kib,repeat,requests_per_second,simulated_cycles,total_process_cpu_seconds,total_process_wall_seconds,wall_seconds,warmup_cpu_seconds,warmup_reads_outstanding,warmup_wall_seconds,warmup_writes_outstanding
astra_multicore,streaming,50,16,0,0,1.003132,1e-06,94,2.604e-06,0.084280681,2498354,2498354,80000094,2501646,2501646,210784,1,4984197.531946199,81600078,1.12,1.12,1.003170514,0.020493,0,0.020495435,3
astra_multicore,streaming,50,16,0,0,1.008455,2e-06,94,3.775e-06,0.082731197,2498354,2498354,80000094,2501646,2501646,210840,2,4957887.883757218,81600078,1.12,1.13,1.008493963,0.020539,0,0.020541208,3
astra_multicore,streaming,50,16,0,0,1.000069,2e-06,94,3.182e-06,0.083974674,2498354,2498354,80000094,2501646,2501646,210836,3,4999459.183502824,81600078,1.12,1.12,1.000108175,0.020106,0,0.020109138,3
astra_multicore,streaming,50,16,0,0,1.013134,2e-06,94,4.398e-06,0.083355175,2498354,2498354,80000094,2501646,2501646,210840,4,4935044.72906907,81600078,1.1300000000000001,1.13,1.013162043,0.0206,0,0.020602758,3
astra_multicore,streaming,50,16,0,0,1.000206,2e-06,94,2.683e-06,0.084549292,2498354,2498354,80000094,2501646,2501646,210804,5,4998774.315534154,81600078,1.11,1.12,1.000245197,0.020075,0,0.020077637,3
deepseek_multicore,streaming,50,16,0,0,1.349018,2e-06,33,3.229e-06,0.082212822,2498354,2498354,80000033,2501646,2501646,210840,1,3706278.8674416784,81600017,1.47,1.47,1.349062005,0.027279,0,0.02728161,3
deepseek_multicore,streaming,50,16,0,0,1.3527,2e-06,33,2.574e-06,0.084986074,2498354,2498354,80000033,2501646,2501646,210832,2,3696218.335889143,81600017,1.47,1.48,1.352733942,0.027392,0,0.027394369,3
deepseek_multicore,streaming,50,16,0,0,1.350478,1e-06,33,1.85e-06,0.08186357,2498354,2498354,80000033,2501646,2501646,210836,3,3702230.227042912,81600017,1.47,1.47,1.350537296,0.027309,0,0.02731152,3
deepseek_multicore,streaming,50,16,0,0,1.353078,1e-06,33,2.63e-06,0.085706803,2498354,2498354,80000033,2501646,2501646,210812,4,3695221.8393026423,81600017,1.48,1.48,1.353098736,0.027287,0,0.027289473,3
deepseek_multicore,streaming,50,16,0,0,1.358011,2e-06,33,2.709e-06,0.099385907,2498354,2498354,80000033,2501646,2501646,210788,5,3681653.7882785317,81600017,1.49,1.5,1.35808533,0.027281,0,0.027283803,3
fixedlat,streaming,50,16,0,0,0.450776,1e-06,11,1.591e-06,0.085525917,2498354,2498354,80000011,2501646,2501646,210804,1,11091692.343065592,81599995,0.55,0.56,0.450787837,0.009492,0,0.009493924,0
fixedlat,streaming,50,16,0,0,0.449786,0.0,11,1.494e-06,0.086345707,2498354,2498354,80000011,2501646,2501646,210840,2,11116002.077918714,81599995,0.56,0.56,0.449802003,0.009383,0,0.009385411,0
fixedlat,streaming,50,16,0,0,0.451648,1e-06,11,1.416e-06,0.084094961,2498354,2498354,80000011,2501646,2501646,210840,3,11070405.843845837,81599995,0.5599999999999999,0.56,0.451654625,0.009388,0,0.009390038,0
fixedlat,streaming,50,16,0,0,0.450537,1e-06,11,1.938e-06,0.081899679,2498354,2498354,80000011,2501646,2501646,210840,4,11097573.501792843,81599995,0.55,0.56,0.450548942,0.00912,0,0.009122862,0
fixedlat,streaming,50,16,0,0,0.453191,0.0,11,1.516e-06,0.08412057,2498354,2498354,80000011,2501646,2501646,210812,5,11032850.980177678,81599995,0.56,0.56,0.453192018,0.009381,0,0.009383931,0
md1,streaming,50,16,0,0,0.440323,0.0,32,1.562e-06,0.085779238,2498354,2498354,80000032,2501646,2501646,210840,1,11354478.641139053,81600016,0.54,0.55,0.440354873,0.009246,0,0.009248709,0
md1,streaming,50,16,0,0,0.442596,1e-06,32,2.035e-06,0.081885399,2498354,2498354,80000032,2501646,2501646,210828,2,11296702.65584508,81600016,0.55,0.55,0.442607029,0.009369,0,0.009372164,0
md1,streaming,50,16,0,0,0.448019,1e-06,32,1.466e-06,0.080357814,2498354,2498354,80000032,2501646,2501646,210832,3,11159833.705085995,81600016,0.55,0.55,0.44803535,0.009347,0,0.009349718,0
md1,streaming,50,16,0,0,0.446671,1e-06,32,1.854e-06,0.092503468,2498354,2498354,80000032,2501646,2501646,210804,4,11193602.614324098,81600016,0.5599999999999999,0.56,0.446683715,0.009449,0,0.009452332,0
md1,streaming,50,16,0,0,0.442062,1e-06,32,1.545e-06,0.082730704,2498354,2498354,80000032,2501646,2501646,210840,5,11310450.998555722,81600016,0.54,0.55,0.442069021,0.009301,0,0.009304462,0
wmg1,streaming,50,16,0,0,0.762264,1e-06,14,1.993e-06,0.082744719,2498354,2498354,80000014,2501646,2501646,210840,1,6559075.750876039,81599998,0.8700000000000001,0.88,0.762302524,0.015705,0,0.015711414,0
wmg1,streaming,50,16,0,0,0.758556,0.0,14,1.623e-06,0.08062729,2498354,2498354,80000014,2501646,2501646,210840,2,6591222.679413302,81599998,0.8600000000000001,0.87,0.758584597,0.015397,0,0.015399982,0
wmg1,streaming,50,16,0,0,0.763066,1e-06,14,1.651e-06,0.079298231,2498354,2498354,80000014,2501646,2501646,210792,3,6551854.244200763,81599998,0.8700000000000001,0.87,0.76314274,0.015545,0,0.01554752,0
wmg1,streaming,50,16,0,0,0.776594,0.0,14,1.604e-06,0.082708658,2498354,2498354,80000014,2501646,2501646,210796,4,6438089.061650116,81599998,0.8899999999999999,0.89,0.776627964,0.015752,0,0.015753784,0
wmg1,streaming,50,16,0,0,0.759986,1e-06,14,1.786e-06,0.084238299,2498354,2498354,80000014,2501646,2501646,210832,5,6578901.298799062,81599998,0.8700000000000001,0.88,0.760005322,0.015562,0,0.015565273,0
mess,streaming,50,16,0,0,0.544098,1e-06,131,2.506e-06,0.086599953,2498354,2498354,80000131,2501646,2501646,210788,1,9189503.051946994,81600115,0.6499999999999999,0.66,0.544099063,0.010891,5,0.010892536,0
mess,streaming,50,16,0,0,0.546515,1e-06,131,1.643e-06,0.081244438,2498354,2498354,80000131,2501646,2501646,210832,2,9148718.495726865,81600115,0.6499999999999999,0.65,0.546524631,0.010911,5,0.010919959,0
mess,streaming,50,16,0,0,0.54227,2e-06,131,1.921e-06,0.080228995,2498354,2498354,80000131,2501646,2501646,210840,3,9220405.580008736,81600115,0.6499999999999999,0.65,0.542275495,0.011052,5,0.011054485,0
mess,streaming,50,16,0,0,0.549009,1e-06,131,2.407e-06,0.085614436,2498354,2498354,80000131,2501646,2501646,210784,4,9106638.291814527,81600115,0.6599999999999999,0.66,0.549050027,0.010918,5,0.010921075,0
mess,streaming,50,16,0,0,0.545429,2e-06,131,1.964e-06,0.083844236,2498354,2498354,80000131,2501646,2501646,210840,5,9167088.361898404,81600115,0.6499999999999999,0.66,0.545429454,0.010897,5,0.010905956,0
oracle,random,100,4,20538711,52569491616309,69.520334,0.000517,659,0.00051811,0.080527613,5000000,5000000,40131446,0,0,210840,1,71914.26613687108,40939366,71.00999999999999,71.02,69.527233866,1.394522,74,1.394744993,0
oracle,random,100,4,20538711,52569491616309,69.825995,0.000494,659,0.000495488,0.087401616,5000000,5000000,40131446,0,0,210840,2,71598.97695588125,40939366,71.33,71.35,69.833400037,1.407048,74,1.407193033,0
oracle,random,100,4,20538711,52569491616309,67.967558,0.00049,659,0.000491377,0.080084686,5000000,5000000,40131446,0,0,210836,3,73555.34096347119,40939366,69.41,69.43,67.97602913,1.353017,74,1.353051687,0
oracle,random,100,4,20538711,52569491616309,69.644507,0.000497,659,0.000498353,0.084202347,5000000,5000000,40131446,0,0,210804,4,71791.10999387036,40939366,71.11,71.12,69.646506377,1.368677,74,1.368727801,0
oracle,random,100,4,20538711,52569491616309,70.007206,0.000521,659,0.000521895,0.078539455,5000000,5000000,40131446,0,0,210836,5,71412.77845588933,40939366,71.44999999999999,71.46,70.015480536,1.351936,74,1.351999007,0
astra_single_core,random,100,4,20399590,51997963248331,1.04787,7e-06,557,8.289e-06,0.088054772,5000000,5000000,40000554,0,0,210808,1,4771422.126764134,40800143,1.1700000000000002,1.17,1.047905607,0.021328,64,0.021335991,0
astra_single_core,random,100,4,20399590,51997963248331,1.019245,7e-06,557,7.781e-06,0.089291936,5000000,5000000,40000554,0,0,210840,2,4905485.8087042635,40800143,1.1400000000000001,1.14,1.01926704,0.020182,64,0.020184535,0
astra_single_core,random,100,4,20399590,51997963248331,1.00932,7e-06,557,7.756e-06,0.092211377,5000000,5000000,40000554,0,0,210832,3,4953747.017662245,40800143,1.1300000000000001,1.14,1.009336969,0.020161,64,0.020163473,0
astra_single_core,random,100,4,20399590,51997963248331,1.012636,7e-06,557,8.178e-06,0.08773763,5000000,5000000,40000554,0,0,210840,4,4937482.636663404,40800143,1.1300000000000001,1.14,1.012661789,0.020248,64,0.02025113,0
astra_single_core,random,100,4,20399590,51997963248331,1.009066,7e-06,557,7.332e-06,0.082316889,5000000,5000000,40000554,0,0,210804,5,4954770.295129812,40800143,1.12,1.13,1.009128517,0.019992,64,0.019995487,0
deepseek_single_core,random,100,4,22573949,57541048636984,1.471039,8e-06,550,8.113e-06,0.087599139,5000000,5000000,42132248,0,0,210824,1,3398919.352475518,42974495,1.6,1.6,1.471055792,0.029467,64,0.029470227,0
deepseek_single_core,random,100,4,22573949,57541048636984,1.463472,7e-06,550,8.693e-06,0.087240546,5000000,5000000,42132248,0,0,210840,2,3416393.822808217,42974495,1.59,1.6,1.463531507,0.029648,64,0.02965032,0
deepseek_single_core,random,100,4,22573949,57541048636984,1.47097,7e-06,550,7.735e-06,0.086305678,5000000,5000000,42132248,0,0,210796,3,3399064.1595943505,42974495,1.6,1.6,1.470993122,0.029696,64,0.029699456,0
deepseek_single_core,random,100,4,22573949,57541048636984,1.468266,8e-06,550,8.628e-06,0.082926547,5000000,5000000,42132248,0,0,210832,4,3405245.762845546,42974495,1.59,1.6,1.468322802,0.029807,64,0.029809417,0
deepseek_single_core,random,100,4,22573949,57541048636984,1.467159,8e-06,550,8.629e-06,0.083692468,5000000,5000000,42132248,0,0,210796,5,3407893.7965503978,42974495,1.6,1.6,1.467181872,0.029757,64,0.029759963,0
astra_multicore,random,100,4,20399590,51997963248331,1.047768,7e-06,557,7.763e-06,0.083917325,5000000,5000000,40000554,0,0,210792,1,4771828.984596975,40800143,1.1600000000000001,1.17,1.04781626,0.020443,64,0.020446358,0
astra_multicore,random,100,4,20399590,51997963248331,1.05541,7e-06,557,8.33e-06,0.083462602,5000000,5000000,40000554,0,0,210840,2,4737407.950244877,40800143,1.1700000000000002,1.17,1.055429478,0.020483,64,0.020485869,0
astra_multicore,random,100,4,20399590,51997963248331,1.054204,7e-06,557,7.642e-06,0.089618582,5000000,5000000,40000554,0,0,210836,3,4742380.9576210575,40800143,1.1700000000000002,1.18,1.054322722,0.020584,64,0.020586774,0
astra_multicore,random,100,4,20399590,51997963248331,1.053756,7e-06,557,7.431e-06,0.085545817,5000000,5000000,40000554,0,0,210840,4,4744867.245076992,40800143,1.1700000000000002,1.17,1.053770262,0.020753,64,0.020755451,0
astra_multicore,random,100,4,20399590,51997963248331,1.049381,7e-06,557,8.194e-06,0.084986358,5000000,5000000,40000554,0,0,210800,5,4764671.633949292,40800143,1.1700000000000002,1.17,1.049390259,0.020375,64,0.02037741,0
deepseek_multicore,random,100,4,22573949,57541048636984,1.533938,7e-06,550,7.897e-06,0.082748319,5000000,5000000,42132248,0,0,210832,1,3259542.4255125355,42974495,1.6600000000000001,1.66,1.533957638,0.030953,64,0.030960476,0
deepseek_multicore,random,100,4,22573949,57541048636984,1.53491,8e-06,550,9.349e-06,0.086177833,5000000,5000000,42132248,0,0,210840,2,3257468.5393313863,42974495,1.6700000000000002,1.67,1.534934241,0.031082,64,0.031084653,0
deepseek_multicore,random,100,4,22573949,57541048636984,1.535639,8e-06,550,8.133e-06,0.08428858,5000000,5000000,42132248,0,0,210812,3,3255856.9314056076,42974495,1.6600000000000001,1.67,1.535694014,0.03112,64,0.03113023,0
deepseek_multicore,random,100,4,22573949,57541048636984,1.538398,7e-06,550,8.709e-06,0.08470678,5000000,5000000,42132248,0,0,210840,4,3250068.5741718668,42974495,1.6600000000000001,1.67,1.538429078,0.031207,64,0.031209323,0
deepseek_multicore,random,100,4,22573949,57541048636984,1.53267,7e-06,550,8.305e-06,0.086789781,5000000,5000000,42132248,0,0,210832,5,3262179.4962307806,42974495,1.6600000000000001,1.67,1.532717622,0.030818,64,0.03082093,0
fixedlat,random,100,4,0,0,2.107476,0.749192,20400039,0.749211615,0.09286582,5000000,5000000,40400039,0,0,953012,1,2372450.8029171135,40800035,2.3000000000000003,2.31,2.107525262,0.021296,50005,0.0212979,0
fixedlat,random,100,4,0,0,2.12779,0.762153,20400039,0.762185413,0.085964697,5000000,5000000,40400039,0,0,953048,2,2349761.6305226795,40800035,2.3200000000000003,2.32,2.127875413,0.022125,50005,0.022128117,0
fixedlat,random,100,4,0,0,2.09739,0.746008,20400039,0.746020741,0.083618672,5000000,5000000,40400039,0,0,953048,3,2383872.871553564,40800035,2.29,2.29,2.097427283,0.021444,50005,0.021446604,0
fixedlat,random,100,4,0,0,2.102768,0.747496,20400039,0.747511557,0.083449101,5000000,5000000,40400039,0,0,953040,4,2377750.473857731,40800035,2.29,2.29,2.102827885,0.021425,50005,0.021427885,0
fixedlat,random,100,4,0,0,2.107376,0.750266,20400039,0.750291302,0.087723349,5000000,5000000,40400039,0,0,953052,5,2372552.4809107017,40800035,2.3000000000000003,2.3,2.107434942,0.02138,50005,0.021383182,0
md1,random,100,4,0,0,0.815877,1.3e-05,441,1.3883e-05,0.087122479,5000000,5000000,20000441,0,0,210840,1,6128295.836568793,20400437,0.9299999999999999,0.93,0.815887505,0.016654,111,0.016657157,0
md1,random,100,4,0,0,0.881419,1.3e-05,441,1.4349e-05,0.084139857,5000000,5000000,20000441,0,0,210816,2,5672482.030578121,20400437,0.99,1.0,0.881448363,0.017968,111,0.01797009,0
md1,random,100,4,0,0,0.814474,1.4e-05,441,1.4339e-05,0.083262447,5000000,5000000,20000441,0,0,210840,3,6138791.630580701,20400437,0.9299999999999999,0.93,0.814492542,0.016506,111,0.016508665,0
md1,random,100,4,0,0,0.812138,1.3e-05,441,1.3801e-05,0.082319648,5000000,5000000,20000441,0,0,210840,4,6156464.776777355,20400437,0.9199999999999999,0.93,0.812154407,0.016732,111,0.016734149,0
md1,random,100,4,0,0,0.813193,1.3e-05,441,1.3919e-05,0.087425148,5000000,5000000,20000441,0,0,210828,5,6148219.333780035,20400437,0.9299999999999999,0.93,0.813243596,0.016432,111,0.01643471,0
wmg1,random,100,4,0,0,1.310836,2.6e-05,842,2.6275e-05,0.088808881,5000000,5000000,20000842,0,0,210832,1,3814213.49326479,20400838,1.4400000000000002,1.44,1.310886244,0.026246,211,0.026244402,0
wmg1,random,100,4,0,0,1.309466,2.5e-05,842,2.6086e-05,0.082620851,5000000,5000000,20000842,0,0,210820,2,3818155.29283221,20400838,1.4300000000000002,1.43,1.309532907,0.026424,211,0.026426658,0
wmg1,random,100,4,0,0,1.31516,2.5e-05,842,2.5668e-05,0.083500084,5000000,5000000,20000842,0,0,210788,3,3801760.062230129,20400838,1.4400000000000002,1.44,1.315180316,0.026757,211,0.026760243,0
wmg1,random,100,4,0,0,1.316215,2.5e-05,842,2.6319e-05,0.083359452,5000000,5000000,20000842,0,0,210840,4,3798689.6658555344,20400838,1.4400000000000002,1.44,1.316243347,0.026436,211,0.026440138,0
wmg1,random,100,4,0,0,1.310468,2.5e-05,842,2.5289e-05,0.085597754,5000000,5000000,20000842,0,0,210836,5,3815302.6369512244,20400838,1.4300000000000002,1.44,1.310512029,0.026416,211,0.026418002,0
mess,random,100,4,0,0,1.206423,0.002518,52409,0.002518631,0.086036138,5000000,5000000,20052409,0,0,210840,1,4144322.610025949,20452405,1.32,1.33,1.206469783,0.017609,299,0.017618543,0
mess,random,100,4,0,0,1.217626,0.002505,52409,0.002504922,0.082873942,5000000,5000000,20052409,0,0,210760,2,4106233.3282204703,20452405,1.33,1.33,1.217660956,0.017677,299,0.017679757,0
mess,random,100,4,0,0,1.20377,0.002428,52409,0.002428607,0.079827451,5000000,5000000,20052409,0,0,210840,3,4153495.672296336,20452405,1.31,1.32,1.203805275,0.017643,299,0.017653904,0
mess,random,100,4,0,0,1.198594,0.002466,52409,0.002467601,0.093246201,5000000,5000000,20052409,0,0,210840,4,4171410.812183363,20452405,1.32,1.33,1.19863524,0.017713,299,0.017715436,0
mess,random,100,4,0,0,1.203257,0.002545,52409,0.00254594,0.085585839,5000000,5000000,20052409,0,0,210804,5,4155267.245015599,20452405,1.31,1.32,1.20329204,0.017591,299,0.017593182,0
oracle,random,50,16,0,0,35.803232,0.000221,660,0.000222756,0.08077202,2498354,2498354,80000660,2501646,2501646,210840,1,139646.3795610611,81600644,36.6,36.6,35.804723443,0.700967,5,0.700999262,36
oracle,random,50,16,0,0,35.264533,0.000215,660,0.000215884,0.080693613,2498354,2498354,80000660,2501646,2501646,210832,2,141777.77857076292,81600644,36.06,36.06,35.266457483,0.700906,5,0.700908851,36
oracle,random,50,16,0,0,35.866823,0.000214,660,0.00021468,0.083688414,2498354,2498354,80000660,2501646,2501646,210840,3,139397.7311179991,81600644,36.67,36.68,35.868589538,0.706267,5,0.706285202,36
oracle,random,50,16,0,0,35.652193,0.000213,660,0.000215001,0.080465161,2498354,2498354,80000660,2501646,2501646,210836,4,140226.49278280954,81600644,36.45,36.46,35.656600267,0.700416,5,0.700428066,36
oracle,random,50,16,0,0,35.592689,0.000219,660,0.000220721,0.086358715,2498354,2498354,80000660,2501646,2501646,210840,5,140470.2639132124,81600644,36.39,36.4,35.594722048,0.699271,5,0.699289261,36
astra_single_core,random,50,16,0,0,1.094542,2e-06,110,2.784e-06,0.086751098,2498354,2498354,80000110,2501646,2501646,210836,1,4568096.081123013,81600094,1.21,1.22,1.094547906,0.022233,4,0.022234927,5
astra_single_core,random,50,16,0,0,1.096111,1e-06,110,2.517e-06,0.089420168,2498354,2498354,80000110,2501646,2501646,210840,2,4561464.373111292,81600094,1.22,1.22,1.09613922,0.022119,4,0.022122082,5
astra_single_core,random,50,16,0,0,1.091584,2e-06,110,2.68e-06,0.091898828,2498354,2498354,80000110,2501646,2501646,210840,3,4580357.930531481,81600094,1.22,1.22,1.091617746,0.022164,4,0.022167064,5
astra_single_core,random,50,16,0,0,1.101012,1e-06,110,2.591e-06,0.082888734,2498354,2498354,80000110,2501646,2501646,210784,4,4541174.53386812,81600094,1.22,1.22,1.101036739,0.022364,4,0.022366527,5
astra_single_core,random,50,16,0,0,1.095051,2e-06,110,3.126e-06,0.094208132,2498354,2498354,80000110,2501646,2501646,210812,5,4565842.676709416,81600094,1.23,1.23,1.095088104,0.022151,4,0.022154252,5
deepseek_single_core,random,50,16,0,0,1.407715,2e-06,104,3.286e-06,0.086255068,2498354,2498354,80000104,2501646,2501646,210804,1,3551756.977672009,81600088,1.53,1.54,1.407753974,0.028591,5,0.02859335,4
deepseek_single_core,random,50,16,0,0,1.407666,2e-06,104,4.181e-06,0.084702975,2498354,2498354,80000104,2501646,2501646,210840,2,3551866.713706737,81600088,1.53,1.54,1.407710481,0.028559,5,0.028561756,4
deepseek_single_core,random,50,16,0,0,1.408292,2e-06,104,2.648e-06,0.086716696,2498354,2498354,80000104,2501646,2501646,210840,3,3550198.5388534497,81600088,1.54,1.54,1.408371939,0.028405,5,0.0284133,4
deepseek_single_core,random,50,16,0,0,1.41255,1e-06,104,2.422e-06,0.087026445,2498354,2498354,80000104,2501646,2501646,210840,4,3539536.640914841,81600088,1.54,1.54,1.412614279,0.028455,5,0.028458214,4
deepseek_single_core,random,50,16,0,0,1.409569,1e-06,104,3.138e-06,0.097555548,2498354,2498354,80000104,2501646,2501646,210840,5,3546945.6926449793,81600088,1.55,1.55,1.409663534,0.028338,5,0.028351402,4
astra_multicore,random,50,16,0,0,1.104036,2e-06,110,2.91e-06,0.086149123,2498354,2498354,80000110,2501646,2501646,210800,1,4528525.865972905,81600094,1.22,1.23,1.104112055,0.022202,4,0.022204217,5
astra_multicore,random,50,16,0,0,1.107608,1e-06,110,2.6e-06,0.08407784,2498354,2498354,80000110,2501646,2501646,210840,2,4514126.825379045,81600094,1.22,1.23,1.107633922,0.022592,4,0.022601138,5
astra_multicore,random,50,16,0,0,1.102632,2e-06,110,2.787e-06,0.083181603,2498354,2498354,80000110,2501646,2501646,210804,3,4534528.713942668,81600094,1.22,1.22,1.102650422,0.02222,4,0.022230043,5
astra_multicore,random,50,16,0,0,1.106554,2e-06,110,2.768e-06,0.082982454,2498354,2498354,80000110,2501646,2501646,210840,4,4518437.33806429,81600094,1.22,1.23,1.106577258,0.02222,4,0.022223723,5
astra_multicore,random,50,16,0,0,1.106767,1e-06,110,2.866e-06,0.085920964,2498354,2498354,80000110,2501646,2501646,210784,5,4517503.310975303,81600094,1.22,1.23,1.106806051,0.022483,4,0.022485731,5
deepseek_multicore,random,50,16,0,0,1.491357,2e-06,100,2.879e-06,0.082534789,2498354,2498354,80000100,2501646,2501646,210840,1,3352588.2579453085,81600084,1.61,1.62,1.491385048,0.029935,5,0.029944158,4
deepseek_multicore,random,50,16,0,0,1.494497,1e-06,100,2.754e-06,0.083792473,2498354,2498354,80000100,2501646,2501646,210832,2,3345545.211238307,81600084,1.62,1.62,1.494524714,0.030276,5,0.030278206,4
deepseek_multicore,random,50,16,0,0,1.495979,2e-06,100,3.112e-06,0.086748723,2498354,2498354,80000100,2501646,2501646,210840,3,3342187.396023506,81600084,1.62,1.63,1.496026227,0.030325,5,0.030327857,4
deepseek_multicore,random,50,16,0,0,1.494724,2e-06,100,2.935e-06,0.091053983,2498354,2498354,80000100,2501646,2501646,210812,4,3344977.736028888,81600084,1.6300000000000001,1.63,1.49477826,0.030183,5,0.030191821,4
deepseek_multicore,random,50,16,0,0,1.494326,2e-06,100,3.462e-06,0.086993481,2498354,2498354,80000100,2501646,2501646,210832,5,3345953.2316777203,81600084,1.62,1.63,1.494342465,0.030138,5,0.030140512,4
fixedlat,random,50,16,0,0,0.4502,1e-06,11,1.562e-06,0.082421194,2498354,2498354,80000011,2501646,2501646,210840,1,11105857.250881596,81599995,0.55,0.56,0.450212882,0.009303,0,0.009305338,0
fixedlat,random,50,16,0,0,0.450835,0.0,11,1.563e-06,0.095589542,2498354,2498354,80000011,2501646,2501646,210804,2,11090151.980751382,81599995,0.57,0.57,0.450850449,0.009161,0,0.009163708,0
fixedlat,random,50,16,0,0,0.450416,1e-06,11,1.612e-06,0.08528618,2498354,2498354,80000011,2501646,2501646,210836,3,11100842.93007495,81599995,0.55,0.56,0.450416246,0.009097,0,0.009099289,0
fixedlat,random,50,16,0,0,0.450011,0.0,11,1.339e-06,0.085156779,2498354,2498354,80000011,2501646,2501646,210832,4,11110175.140578713,81599995,0.55,0.56,0.45003791,0.009316,0,0.009318073,0
fixedlat,random,50,16,0,0,0.450157,1e-06,11,1.654e-06,0.088703913,2498354,2498354,80000011,2501646,2501646,210800,5,11106553.302491752,81599995,0.5599999999999999,0.56,0.450184667,0.009137,0,0.009138837,0
md1,random,50,16,0,0,0.440883,1e-06,32,2.317e-06,0.084450436,2498354,2498354,80000032,2501646,2501646,210840,1,11340464.264136542,81600016,0.55,0.55,0.440899057,0.009662,0,0.009664965,0
md1,random,50,16,0,0,0.440846,1e-06,32,1.878e-06,0.085863939,2498354,2498354,80000032,2501646,2501646,210812,2,11341292.290853873,81600016,0.54,0.55,0.440866867,0.009403,0,0.009404989,0
md1,random,50,16,0,0,0.440895,1e-06,32,1.662e-06,0.085053306,2498354,2498354,80000032,2501646,2501646,210840,3,11340284.064090993,81600016,0.54,0.55,0.440906063,0.00937,0,0.00937994,0
md1,random,50,16,0,0,0.440939,1e-06,32,2.059e-06,0.092506581,2498354,2498354,80000032,2501646,2501646,210836,4,11339052.910368063,81600016,0.5499999999999999,0.56,0.440953935,0.009361,0,0.009362838,0
md1,random,50,16,0,0,0.444427,1e-06,32,1.726e-06,0.083304945,2498354,2498354,80000032,2501646,2501646,210832,5,11250013.95845482,81600016,0.55,0.55,0.444443893,0.009237,0,0.009239616,0
wmg1,random,50,16,0,0,0.765536,1e-06,14,1.738e-06,0.084273039,2498354,2498354,80000014,2501646,2501646,210796,1,6531266.681018385,81599998,0.8800000000000001,0.88,0.765548284,0.015469,0,0.015471213,0
wmg1,random,50,16,0,0,0.761923,1e-06,14,1.438e-06,0.079492638,2498354,2498354,80000014,2501646,2501646,210840,2,6562226.848947969,81599998,0.8700000000000001,0.87,0.761936476,0.015724,0,0.015726827,0
wmg1,random,50,16,0,0,0.761791,1e-06,14,1.563e-06,0.080007771,2498354,2498354,80000014,2501646,2501646,210840,3,6563248.845772947,81599998,0.8700000000000001,0.87,0.761817831,0.015612,0,0.01561378,0
wmg1,random,50,16,0,0,0.762262,1e-06,14,2.178e-06,0.085437541,2498354,2498354,80000014,2501646,2501646,210800,4,6559240.234702839,81599998,0.88,0.88,0.762283408,0.015586,0,0.015588327,0
wmg1,random,50,16,0,0,0.768261,2e-06,14,1.774e-06,0.08159785,2498354,2498354,80000014,2501646,2501646,210764,5,6508041.2400880465,81599998,0.8800000000000001,0.88,0.768280319,0.01557,0,0.015572282,0
mess,random,50,16,0,0,0.544571,1e-06,131,2.334e-06,0.090564415,2498354,2498354,80000131,2501646,2501646,210840,1,9181174.00344044,81600115,0.6599999999999999,0.66,0.544592663,0.011014,5,0.011015592,0
